"","time","FLOW","SALT","TEMP"
"2086",1995-06-17,2.265347728,10,23.4822815
"2087",1995-06-18,2.265347728,10,23.64739161
"2088",1995-06-19,2.15208034,10,23.81142557
"2089",1995-06-20,2.15208034,10,23.97417712
"2090",1995-06-21,2.15208034,10,24.13421766
"2091",1995-06-22,2.038812954,10,24.29017357
"2092",1995-06-23,2.038812954,10,24.44340719
"2093",1995-06-24,2.038812954,10,24.5927891
"2094",1995-06-25,2.038812954,10,24.72246484
"2095",1995-06-26,2.4918825,10,24.78895431
"2096",1995-06-27,2.605149886,10,24.8828276
"2097",1995-06-28,2.265347728,10,25.0180937
"2098",1995-06-29,2.15208034,10,25.14655306
"2099",1995-06-30,2.15208034,10,25.25158061
"2100",1995-07-01,2.038812954,10,25.36686323
"2101",1995-07-02,2.038812954,10,25.47947859
"2102",1995-07-03,1.925545568,10,25.58971868
"2103",1995-07-04,2.038812954,10,25.53689647
"2104",1995-07-05,3.284754204,10,25.46334419
"2105",1995-07-06,2.378615114,10,25.58538594
"2106",1995-07-07,2.265347728,10,25.67617362
"2107",1995-07-08,2.15208034,10,25.75699247
"2108",1995-07-09,2.038812954,10,25.77849415
"2109",1995-07-10,2.038812954,10,25.85390382
"2110",1995-07-11,1.925545568,10,25.93211531
"2111",1995-07-12,1.925545568,10,26.00387631
"2112",1995-07-13,1.925545568,10,26.07031481
"2113",1995-07-14,1.925545568,10,26.13259417
"2114",1995-07-15,1.925545568,10,26.17254867
"2115",1995-07-16,2.15208034,10,26.09484496
"2116",1995-07-17,2.038812954,10,26.12926116
"2117",1995-07-18,1.925545568,10,26.16203176
"2118",1995-07-19,1.925545568,10,26.17858005
"2119",1995-07-20,2.15208034,10,26.1734784
"2120",1995-07-21,1.925545568,10,26.20016251
"2121",1995-07-22,2.038812954,10,26.1782076
"2122",1995-07-23,2.265347728,10,26.11750339
"2123",1995-07-24,2.038812954,10,26.1410168
"2124",1995-07-25,2.038812954,10,26.15815027
"2125",1995-07-26,2.15208034,10,26.14136123
"2126",1995-07-27,2.038812954,10,26.10634192
"2127",1995-07-28,2.038812954,10,26.05207181
"2128",1995-07-29,1.925545568,10,26.05576776
"2129",1995-07-30,1.925545568,10,26.01780527
"2130",1995-07-31,2.038812954,10,25.97676174
"2131",1995-08-01,2.944952046,10,25.8989124
"2132",1995-08-02,2.378615114,10,25.85894662
"2133",1995-08-03,2.265347728,10,25.72418896
"2134",1995-08-04,2.378615114,10,25.6818417
"2135",1995-08-05,2.718417272,10,25.67645939
"2136",1995-08-06,2.265347728,10,25.64782213
"2137",1995-08-07,2.15208034,10,25.57880463
"2138",1995-08-08,2.038812954,10,25.49250868
"2139",1995-08-09,2.038812954,10,25.38329221
"2140",1995-08-10,2.15208034,10,25.29041871
"2141",1995-08-11,2.038812954,10,25.23046399
"2142",1995-08-12,1.925545568,10,25.16893154
"2143",1995-08-13,1.812278182,10,25.09163621
"2144",1995-08-14,1.812278182,10,24.98865644
"2145",1995-08-15,1.699010796,10,24.82373647
"2146",1995-08-16,2.4918825,10,24.52521572
"2147",1995-08-17,3.284754204,10,24.36229606
"2148",1995-08-18,2.15208034,10,24.28732614
"2149",1995-08-19,3.284754204,10,23.99816753
"2150",1995-08-20,2.718417272,10,23.90057356
"2151",1995-08-21,2.15208034,10,23.8006495
"2152",1995-08-22,1.925545568,10,23.68222002
"2153",1995-08-23,1.812278182,10,23.55549496
"2154",1995-08-24,1.699010796,10,23.42635515
"2155",1995-08-25,1.699010796,10,23.29412963
"2156",1995-08-26,1.699010796,10,23.16507237
"2157",1995-08-27,1.699010796,10,23.03012861
"2158",1995-08-28,2.83168466,10,22.73272881
"2159",1995-08-29,2.378615114,10,22.56169683
"2160",1995-08-30,2.4918825,10,22.44084146
"2161",1995-08-31,2.15208034,10,22.30713775
"2162",1995-09-01,1.925545568,10,22.16274119
"2163",1995-09-02,1.925545568,10,22.01743482
"2164",1995-09-03,1.812278182,10,21.87278951
"2165",1995-09-04,1.812278182,10,21.72896758
"2166",1995-09-05,1.812278182,10,21.58913924
"2167",1995-09-06,1.812278182,10,21.43718595
"2168",1995-09-07,1.925545568,10,21.27459062
"2169",1995-09-08,1.925545568,10,21.11246836
"2170",1995-09-09,1.925545568,10,20.96580028
"2171",1995-09-10,1.812278182,10,20.817894
"2172",1995-09-11,1.812278182,10,20.66588481
"2173",1995-09-12,1.699010796,10,20.51337933
"2174",1995-09-13,1.812278182,10,20.3510667
"2175",1995-09-14,1.699010796,10,20.20003944
"2176",1995-09-15,1.699010796,10,20.04490618
"2177",1995-09-16,1.812278182,10,19.86174795
"2178",1995-09-17,1.58574341,10,19.66858143
"2179",1995-09-18,1.699010796,10,19.48957406
"2180",1995-09-19,1.925545568,10,19.13998569
"2181",1995-09-20,2.038812954,10,18.90121391
"2182",1995-09-21,1.925545568,10,18.74405192
"2183",1995-09-22,1.925545568,10,18.5719527
"2184",1995-09-23,1.812278182,10,18.39046743
"2185",1995-09-24,1.699010796,10,18.19610597
"2186",1995-09-25,1.699010796,10,17.9850107
"2187",1995-09-26,1.699010796,10,17.79641098
"2188",1995-09-27,1.699010796,10,17.61494928
"2189",1995-09-28,1.699010796,10,17.43363862
"2190",1995-09-29,1.699010796,10,17.24068398
"2191",1995-09-30,1.699010796,10,16.9996181
"2192",1995-10-01,1.925545568,10,16.70815663
"2193",1995-10-02,1.812278182,10,16.49615864
"2194",1995-10-03,1.812278182,10,16.26242294
"2195",1995-10-04,1.812278182,10,16.0543861
"2196",1995-10-05,1.812278182,10,15.68323258
"2197",1995-10-06,6.796043182,10,15.11091853
"2198",1995-10-07,3.284754204,10,14.94515966
"2199",1995-10-08,2.4918825,10,14.72037123
"2200",1995-10-09,2.265347728,10,14.46675122
"2201",1995-10-10,2.038812954,10,14.22836038
"2202",1995-10-11,1.925545568,10,13.99640629
"2203",1995-10-12,1.925545568,10,13.76373172
"2204",1995-10-13,1.925545568,10,13.5308879
"2205",1995-10-14,1.925545568,10,13.29717542
"2206",1995-10-15,1.925545568,10,13.06548351
"2207",1995-10-16,1.812278182,10,12.8421738
"2208",1995-10-17,1.925545568,10,12.62528811
"2209",1995-10-18,1.925545568,10,12.40697488
"2210",1995-10-19,2.038812954,10,12.15299962
"2211",1995-10-20,2.15208034,10,11.92064037
"2212",1995-10-21,2.038812954,10,11.70765499
"2213",1995-10-22,2.038812954,10,11.47934194
"2214",1995-10-23,2.265347728,10,11.23660014
"2215",1995-10-24,2.4918825,10,11.0092075
"2216",1995-10-25,2.15208034,10,10.80467957
"2217",1995-10-26,2.038812954,10,10.57425634
"2218",1995-10-27,3.511288978,10,10.17717827
"2219",1995-10-28,3.284754204,10,9.969782581
"2220",1995-10-29,2.605149886,10,9.76255442
"2221",1995-10-30,2.378615114,10,9.539318533
"2222",1995-10-31,2.265347728,10,9.261074841
"2223",1995-11-01,4.983765,10,8.89075629
"2224",1995-11-02,8.155251818,10,8.654092847
"2225",1995-11-03,3.624556364,10,8.431008356
"2226",1995-11-04,2.944952046,10,8.192826621
"2227",1995-11-05,2.605149886,10,7.963966282
"2228",1995-11-06,2.4918825,10,7.742212701
"2229",1995-11-07,2.4918825,10,7.52421751
"2230",1995-11-08,2.378615114,10,7.311578305
"2231",1995-11-09,2.265347728,10,7.097751367
"2232",1995-11-10,2.265347728,10,6.873223274
"2233",1995-11-11,2.265347728,10,6.666760441
"2234",1995-11-12,2.265347728,10,6.475146265
"2235",1995-11-13,2.15208034,10,6.285759105
"2236",1995-11-14,2.15208034,10,6.100624714
"2237",1995-11-15,2.15208034,10,5.919985871
"2238",1995-11-16,2.15208034,10,5.743185131
"2239",1995-11-17,2.15208034,10,5.565726589
"2240",1995-11-18,2.15208034,10,5.386475953
"2241",1995-11-19,2.265347728,10,5.217735143
"2242",1995-11-20,2.378615114,10,5.051719559
"2243",1995-11-21,2.265347728,10,4.887221103
"2244",1995-11-22,2.265347728,10,4.724128892
"2245",1995-11-23,2.15208034,10,4.563045287
"2246",1995-11-24,2.15208034,10,4.404152455
"2247",1995-11-25,2.15208034,10,4.247612216
"2248",1995-11-26,2.15208034,10,4.077093949
"2249",1995-11-27,2.15208034,10,3.837299864
"2250",1995-11-28,2.15208034,10,3.667303071
"2251",1995-11-29,2.378615114,10,3.514121369
"2252",1995-11-30,2.265347728,10,3.345197282
"2253",1995-12-01,2.265347728,10,3.17891053
"2254",1995-12-02,2.265347728,10,3.015421392
"2255",1995-12-03,2.378615114,10,2.858963353
"2256",1995-12-04,2.378615114,10,2.72071357
"2257",1995-12-05,2.378615114,10,2.575825993
"2258",1995-12-06,2.15208034,10,2.439989715
"2259",1995-12-07,2.15208034,10,2.306155148
"2260",1995-12-08,2.15208034,10,2.173844607
"2261",1995-12-09,2.378615114,10,2.041194145
"2262",1995-12-10,2.265347728,10,1.913804463
"2263",1995-12-11,2.15208034,10,1.79198723
"2264",1995-12-12,2.15208034,10,1.670595646
"2265",1995-12-13,2.15208034,10,1.548915458
"2266",1995-12-14,2.378615114,10,1.421059915
"2267",1995-12-15,2.265347728,10,1.307117058
"2268",1995-12-16,2.15208034,10,1.198556633
"2269",1995-12-17,2.15208034,10,1.092604005
"2270",1995-12-18,2.15208034,10,0.989841604
"2271",1995-12-19,2.15208034,10,0.890039926
"2272",1995-12-20,2.15208034,10,0.793854775
"2273",1995-12-21,2.15208034,10,0.700923063
"2274",1995-12-22,2.15208034,10,0.611492675
"2275",1995-12-23,2.15208034,10,0.524977513
"2276",1995-12-24,2.15208034,10,0.441629619
"2277",1995-12-25,2.038812954,10,0.361821462
"2278",1995-12-26,2.038812954,10,0.285267966
"2279",1995-12-27,2.038812954,10,0.210999728
"2280",1995-12-28,2.038812954,10,0.140767917
"2281",1995-12-29,2.038812954,10,0.07407992
"2282",1995-12-30,2.15208034,10,0.016354284
"2283",1995-12-31,2.15208034,10,-0.051643694
"2284",1996-01-01,2.15208034,10,-0.110549398
"2285",1996-01-02,2.038812954,10,-0.164834318
"2286",1996-01-03,2.83168466,10,-0.215369736
"2287",1996-01-04,2.15208034,10,-0.262869266
"2288",1996-01-05,2.038812954,10,-0.307574844
"2289",1996-01-06,2.038812954,10,-0.348821063
"2290",1996-01-07,2.038812954,10,-0.38649274
"2291",1996-01-08,2.038812954,10,-0.421621063
"2292",1996-01-09,2.15208034,10,-0.453282628
"2293",1996-01-10,2.15208034,10,-0.471582509
"2294",1996-01-11,2.265347728,10,-0.502281468
"2295",1996-01-12,2.265347728,10,-0.528113745
"2296",1996-01-13,2.265347728,10,-0.545810222
"2297",1996-01-14,2.265347728,10,-0.559735838
"2298",1996-01-15,2.15208034,10,-0.56991962
"2299",1996-01-16,2.265347728,10,-0.596093548
"2300",1996-01-17,2.15208034,10,-0.715720314
"2301",1996-01-18,20.95446648,10,-1.026611345
"2302",1996-01-19,16.990107956,10,-1.004079404
"2303",1996-01-20,9.06139091,10,-1.00615059
"2304",1996-01-21,3.964358522,10,-1.019850629
"2305",1996-01-22,3.058219432,10,-1.024022361
"2306",1996-01-23,2.718417272,10,-1.015244512
"2307",1996-01-24,2.605149886,10,-1.007704737
"2308",1996-01-25,2.4918825,10,-0.990040637
"2309",1996-01-26,2.4918825,10,-0.967980711
"2310",1996-01-27,2.605149886,10,-0.957130323
"2311",1996-01-28,2.718417272,10,-0.928978409
"2312",1996-01-29,2.4918825,10,-0.894418692
"2313",1996-01-30,2.378615114,10,-0.852450779
"2314",1996-01-31,2.265347728,10,-0.803909557
"2315",1996-02-01,2.265347728,10,-0.749199682
"2316",1996-02-02,2.15208034,10,-0.688774771
"2317",1996-02-03,2.038812954,10,-0.623282518
"2318",1996-02-04,2.038812954,10,-0.552902526
"2319",1996-02-05,2.038812954,10,-0.477764868
"2320",1996-02-06,2.038812954,10,-0.398161072
"2321",1996-02-07,2.15208034,10,-0.314071381
"2322",1996-02-08,3.964358522,10,-0.234598238
"2323",1996-02-09,5.663369318,10,-0.148920014
"2324",1996-02-10,19.255455682,10,-0.078565687
"2325",1996-02-11,16.990107956,10,0.01396606
"2326",1996-02-12,11.326738636,10,0.117337516
"2327",1996-02-13,6.796043182,10,0.221577867
"2328",1996-02-14,5.097032386,10,0.329595514
"2329",1996-02-15,4.304160682,10,0.438495204
"2330",1996-02-16,3.624556364,10,0.550652867
"2331",1996-02-17,3.284754204,10,0.668130399
"2332",1996-02-18,3.058219432,10,0.788907852
"2333",1996-02-19,2.944952046,10,0.894368214
"2334",1996-02-20,2.83168466,10,0.95766484
"2335",1996-02-21,3.058219432,10,1.073412543
"2336",1996-02-22,2.718417272,10,1.196563827
"2337",1996-02-23,3.284754204,10,1.210461878
"2338",1996-02-24,4.983765,10,1.27131454
"2339",1996-02-25,5.097032386,10,1.41326673
"2340",1996-02-26,9.514460454,10,1.531306461
"2341",1996-02-27,19.93506,10,1.611870758
"2342",1996-02-28,8.155251818,10,1.74224995
"2343",1996-02-29,4.983765,10,1.872286189
"2344",1996-03-01,3.511288978,10,2.001395106
"2345",1996-03-02,2.83168466,10,2.134080448
"2346",1996-03-03,2.718417272,10,2.273130266
"2347",1996-03-04,2.605149886,10,2.41944369
"2348",1996-03-05,2.4918825,10,2.5739214
"2349",1996-03-06,2.378615114,10,2.734786632
"2350",1996-03-07,2.265347728,10,2.901670535
"2351",1996-03-08,2.265347728,10,3.075645664
"2352",1996-03-09,2.265347728,10,3.255369807
"2353",1996-03-10,2.265347728,10,3.435772602
"2354",1996-03-11,2.378615114,10,3.613109766
"2355",1996-03-12,2.605149886,10,3.808076062
"2356",1996-03-13,2.718417272,10,4.006370439
"2357",1996-03-14,2.944952046,10,4.207982893
"2358",1996-03-15,2.718417272,10,4.411512102
"2359",1996-03-16,2.605149886,10,4.618939912
"2360",1996-03-17,2.4918825,10,4.818737814
"2361",1996-03-18,2.378615114,10,5.028941821
"2362",1996-03-19,2.378615114,10,5.243769376
"2363",1996-03-20,2.265347728,10,5.458763537
"2364",1996-03-21,2.15208034,10,5.675553587
"2365",1996-03-22,2.15208034,10,5.893306248
"2366",1996-03-23,2.15208034,10,6.103943143
"2367",1996-03-24,2.378615114,10,6.264013472
"2368",1996-03-25,3.058219432,10,6.456307711
"2369",1996-03-26,2.378615114,10,6.686639255
"2370",1996-03-27,2.15208034,10,6.909544914
"2371",1996-03-28,2.15208034,10,7.130211953
"2372",1996-03-29,2.15208034,10,7.350618032
"2373",1996-03-30,2.15208034,10,7.572567257
"2374",1996-03-31,2.15208034,10,7.787341435
"2375",1996-04-01,2.265347728,10,8.016517466
"2376",1996-04-02,2.15208034,10,8.245713677
"2377",1996-04-03,2.15208034,10,8.471807074
"2378",1996-04-04,2.378615114,10,8.687576776
"2379",1996-04-05,2.15208034,10,8.907696006
"2380",1996-04-06,2.15208034,10,9.129192052
"2381",1996-04-07,2.038812954,10,9.35564769
"2382",1996-04-08,2.038812954,10,9.595685236
"2383",1996-04-09,2.038812954,10,9.832081229
"2384",1996-04-10,2.038812954,10,10.06875522
"2385",1996-04-11,2.038812954,10,10.30896932
"2386",1996-04-12,2.15208034,10,10.55162202
"2387",1996-04-13,2.15208034,10,10.79074059
"2388",1996-04-14,2.15208034,10,11.02799844
"2389",1996-04-15,2.15208034,10,11.21132802
"2390",1996-04-16,2.378615114,10,11.4520669
"2391",1996-04-17,2.265347728,10,11.68303745
"2392",1996-04-18,2.378615114,10,11.90749357
"2393",1996-04-19,3.171486818,10,12.09029983
"2394",1996-04-20,4.304160682,10,12.26405332
"2395",1996-04-21,3.058219432,10,12.50664079
"2396",1996-04-22,2.605149886,10,12.74670955
"2397",1996-04-23,2.265347728,10,12.97707125
"2398",1996-04-24,2.378615114,10,13.20827954
"2399",1996-04-25,2.265347728,10,13.44191393
"2400",1996-04-26,2.265347728,10,13.67624864
"2401",1996-04-27,2.15208034,10,13.91053721
"2402",1996-04-28,2.15208034,10,14.13672914
"2403",1996-04-29,2.4918825,10,14.27616386
"2404",1996-04-30,3.171486818,10,14.49338269
"2405",1996-05-01,2.718417272,10,14.74257721
"2406",1996-05-02,2.378615114,10,14.97865976
"2407",1996-05-03,2.265347728,10,15.21095532
"2408",1996-05-04,2.265347728,10,15.44038824
"2409",1996-05-05,2.265347728,10,15.67323323
"2410",1996-05-06,2.15208034,10,15.90784913
"2411",1996-05-07,2.15208034,10,16.13442531
"2412",1996-05-08,2.15208034,10,16.34924861
"2413",1996-05-09,2.265347728,10,16.48352457
"2414",1996-05-10,8.495053978,10,16.57676462
"2415",1996-05-11,4.417428068,10,16.83155829
"2416",1996-05-12,3.171486818,10,17.04779434
"2417",1996-05-13,2.718417272,10,17.24303147
"2418",1996-05-14,2.4918825,10,17.43917723
"2419",1996-05-15,2.944952046,10,17.64023366
"2420",1996-05-16,2.83168466,10,17.85561056
"2421",1996-05-17,2.718417272,10,18.06393548
"2422",1996-05-18,2.605149886,10,18.27979804
"2423",1996-05-19,2.378615114,10,18.48616817
"2424",1996-05-20,2.4918825,10,18.66668625
"2425",1996-05-21,2.4918825,10,18.87062818
"2426",1996-05-22,2.265347728,10,19.08746203
"2427",1996-05-23,2.378615114,10,19.27006002
"2428",1996-05-24,2.265347728,10,19.47906194
"2429",1996-05-25,2.15208034,10,19.68624709
"2430",1996-05-26,2.265347728,10,19.89149902
"2431",1996-05-27,2.15208034,10,20.0895159
"2432",1996-05-28,2.15208034,10,20.28561576
"2433",1996-05-29,2.15208034,10,20.48204497
"2434",1996-05-30,2.038812954,10,20.68992654
"2435",1996-05-31,2.038812954,10,20.86657378
"2436",1996-06-01,2.265347728,10,20.98395189
"2437",1996-06-02,4.190893296,10,21.11095673
"2438",1996-06-03,2.718417272,10,21.30657982
"2439",1996-06-04,2.605149886,10,21.47778842
"2440",1996-06-05,2.4918825,10,21.62700227
"2441",1996-06-06,5.210299772,10,21.64733895
"2442",1996-06-07,9.740995228,10,21.68603436
"2443",1996-06-08,4.757230228,10,21.82175526
"2444",1996-06-09,3.624556364,10,21.94150017
"2445",1996-06-10,3.511288978,10,22.07586408
"2446",1996-06-11,3.624556364,10,22.21828658
"2447",1996-06-12,2.83168466,10,22.36587054
"2448",1996-06-13,2.605149886,10,22.5176489
"2449",1996-06-14,2.378615114,10,22.67373292
"2450",1996-06-15,2.265347728,10,22.82401581
"2451",1996-06-16,2.378615114,10,22.84977269
"2452",1996-06-17,33.86694852,10,23.04481846
"2453",1996-06-18,22.65347728,10,23.06856302
"2454",1996-06-19,8.834856136,10,23.13005495
"2455",1996-06-20,5.663369318,10,23.2296288
"2456",1996-06-21,4.417428068,10,23.3297784
"2457",1996-06-22,4.530695454,10,23.44745571
"2458",1996-06-23,3.73782375,10,23.57752056
"2459",1996-06-24,3.511288978,10,23.73314025
"2460",1996-06-25,3.058219432,10,23.90442208
"2461",1996-06-26,2.718417272,10,24.08628491
"2462",1996-06-27,2.605149886,10,24.28165418
"2463",1996-06-28,2.378615114,10,24.49245526
"2464",1996-06-29,2.378615114,10,24.13826311
"2465",1996-06-30,2.605149886,10,24.25886184
"2466",1996-07-01,2.378615114,10,24.39248136
"2467",1996-07-02,2.4918825,10,24.50102638
"2468",1996-07-03,2.378615114,10,24.6255694
"2469",1996-07-04,2.378615114,10,24.74456899
"2470",1996-07-05,2.265347728,10,24.85838391
"2471",1996-07-06,2.265347728,10,24.95996093
"2472",1996-07-07,2.265347728,10,25.05289703
"2473",1996-07-08,2.15208034,10,25.15179728
"2474",1996-07-09,2.15208034,10,25.24335939
"2475",1996-07-10,2.15208034,10,25.3312574
"2476",1996-07-11,2.15208034,10,25.41213758
"2477",1996-07-12,2.15208034,10,25.44150738
"2478",1996-07-13,2.15208034,10,25.50984909
"2479",1996-07-14,2.15208034,10,25.57776568
"2480",1996-07-15,2.038812954,10,25.64299693
"2481",1996-07-16,2.038812954,10,25.70044769
"2482",1996-07-17,2.038812954,10,25.67866831
"2483",1996-07-18,6.682775796,10,25.40355697
"2484",1996-07-19,3.511288978,10,25.49739851
"2485",1996-07-20,2.718417272,10,25.51159598
"2486",1996-07-21,2.4918825,10,25.50623589
"2487",1996-07-22,2.378615114,10,25.49980191
"2488",1996-07-23,2.265347728,10,25.50402225
"2489",1996-07-24,2.265347728,10,25.50450387
"2490",1996-07-25,2.15208034,10,25.50393372
"2491",1996-07-26,2.15208034,10,25.49999917
"2492",1996-07-27,2.038812954,10,25.48426385
"2493",1996-07-28,2.15208034,10,25.45438706
"2494",1996-07-29,2.15208034,10,25.43509283
"2495",1996-07-30,2.15208034,10,25.43738526
"2496",1996-07-31,2.15208034,10,25.42583387
"2497",1996-08-01,2.15208034,10,25.40655815
"2498",1996-08-02,2.038812954,10,25.38657719
"2499",1996-08-03,2.038812954,10,25.36388353
"2500",1996-08-04,2.038812954,10,25.30403447
"2501",1996-08-05,3.398021592,10,25.16323851
"2502",1996-08-06,8.268519204,10,25.00713113
"2503",1996-08-07,4.530695454,10,24.98782344
"2504",1996-08-08,2.944952046,10,24.93527861
"2505",1996-08-09,2.4918825,10,24.87006766
"2506",1996-08-10,2.265347728,10,24.80098201
"2507",1996-08-11,2.265347728,10,24.73280943
"2508",1996-08-12,2.15208034,10,24.66595099
"2509",1996-08-13,2.15208034,10,24.59692855
"2510",1996-08-14,2.15208034,10,24.52297146
"2511",1996-08-15,2.038812954,10,24.44707618
"2512",1996-08-16,2.038812954,10,24.36872499
"2513",1996-08-17,2.038812954,10,24.28838322
"2514",1996-08-18,1.925545568,10,24.19895696
"2515",1996-08-19,2.265347728,10,24.07687159
"2516",1996-08-20,2.15208034,10,23.91862488
"2517",1996-08-21,2.038812954,10,23.82520607
"2518",1996-08-22,2.038812954,10,23.7302799
"2519",1996-08-23,2.038812954,10,23.63179775
"2520",1996-08-24,1.925545568,10,23.53179373
"2521",1996-08-25,1.925545568,10,23.42778509
"2522",1996-08-26,1.925545568,10,23.3211931
"2523",1996-08-27,1.925545568,10,23.20866179
"2524",1996-08-28,1.925545568,10,23.09393909
"2525",1996-08-29,1.925545568,10,22.97810785
"2526",1996-08-30,1.925545568,10,22.86028568
"2527",1996-08-31,1.812278182,10,22.74137527
"2528",1996-09-01,1.812278182,10,22.62007876
"2529",1996-09-02,1.812278182,10,22.49615636
"2530",1996-09-03,1.812278182,10,22.37011072
"2531",1996-09-04,1.812278182,10,22.24135024
"2532",1996-09-05,1.812278182,10,22.11208508
"2533",1996-09-06,1.812278182,10,21.97850857
"2534",1996-09-07,1.812278182,10,21.8387141
"2535",1996-09-08,1.812278182,10,21.68807088
"2536",1996-09-09,1.812278182,10,21.51282643
"2537",1996-09-10,1.812278182,10,21.36140938
"2538",1996-09-11,1.812278182,10,21.21498659
"2539",1996-09-12,1.812278182,10,21.06579223
"2540",1996-09-13,1.812278182,10,20.90637251
"2541",1996-09-14,1.812278182,10,20.75020925
"2542",1996-09-15,1.812278182,10,20.57922783
"2543",1996-09-16,1.812278182,10,20.40998019
"2544",1996-09-17,1.812278182,10,20.23650069
"2545",1996-09-18,1.812278182,10,20.06157773
"2546",1996-09-19,1.812278182,10,19.89670048
"2547",1996-09-20,1.812278182,10,19.70961426
"2548",1996-09-21,1.925545568,10,19.49100438
"2549",1996-09-22,1.925545568,10,19.31916965
"2550",1996-09-23,1.925545568,10,19.17831045
"2551",1996-09-24,1.925545568,10,18.93204415
"2552",1996-09-25,1.925545568,10,18.73245499
"2553",1996-09-26,2.038812954,10,18.21236501
"2554",1996-09-27,2.15208034,10,17.89987753
"2555",1996-09-28,2.038812954,10,17.72558099
"2556",1996-09-29,1.925545568,10,17.53823835
"2557",1996-09-30,1.925545568,10,17.34613027
"2558",1996-10-01,1.925545568,10,17.15582666
"2559",1996-10-02,1.925545568,10,16.96398678
"2560",1996-10-03,1.812278182,10,16.75552982
"2561",1996-10-04,1.925545568,10,16.54646547
"2562",1996-10-05,1.925545568,10,16.33097336
"2563",1996-10-06,1.925545568,10,16.08903223
"2564",1996-10-07,2.15208034,10,15.78291976
"2565",1996-10-08,2.038812954,10,15.56173265
"2566",1996-10-09,2.038812954,10,15.36379297
"2567",1996-10-10,2.038812954,10,15.14941341
"2568",1996-10-11,1.925545568,10,14.93194406
"2569",1996-10-12,2.038812954,10,14.72161892
"2570",1996-10-13,2.038812954,10,14.5152475
"2571",1996-10-14,2.038812954,10,14.31249502
"2572",1996-10-15,2.038812954,10,14.08963663
"2573",1996-10-16,2.038812954,10,13.8599241
"2574",1996-10-17,2.15208034,10,13.30454355
"2575",1996-10-18,2.15208034,10,13.07622006
"2576",1996-10-19,2.038812954,10,12.89936413
"2577",1996-10-20,2.038812954,10,12.69508565
"2578",1996-10-21,2.15208034,10,12.44116161
"2579",1996-10-22,2.265347728,10,12.11409388
"2580",1996-10-23,2.83168466,10,11.64474554
"2581",1996-10-24,2.4918825,10,11.46254859
"2582",1996-10-25,2.378615114,10,11.28184418
"2583",1996-10-26,2.265347728,10,11.073755
"2584",1996-10-27,2.265347728,10,10.84923638
"2585",1996-10-28,2.265347728,10,10.59087086
"2586",1996-10-29,3.73782375,10,9.967559103
"2587",1996-10-30,4.757230228,10,9.716696613
"2588",1996-10-31,2.944952046,10,9.552793157
"2589",1996-11-01,2.605149886,10,9.318083295
"2590",1996-11-02,2.4918825,10,9.075128852
"2591",1996-11-03,2.378615114,10,8.849063329
"2592",1996-11-04,2.378615114,10,8.625860429
"2593",1996-11-05,2.378615114,10,8.400868597
"2594",1996-11-06,2.4918825,10,8.161149886
"2595",1996-11-07,2.4918825,10,7.948619737
"2596",1996-11-08,2.378615114,10,7.743703307
"2597",1996-11-09,2.378615114,10,7.537921124
"2598",1996-11-10,2.265347728,10,7.33435974
"2599",1996-11-11,2.265347728,10,7.134325681
"2600",1996-11-12,2.15208034,10,6.939255265
"2601",1996-11-13,2.15208034,10,6.747985991
"2602",1996-11-14,2.15208034,10,6.559522941
"2603",1996-11-15,2.038812954,10,6.373894993
"2604",1996-11-16,2.038812954,10,6.166599299
"2605",1996-11-17,2.265347728,10,5.959655196
"2606",1996-11-18,2.15208034,10,5.787736351
"2607",1996-11-19,2.15208034,10,5.61569172
"2608",1996-11-20,2.15208034,10,5.43196271
"2609",1996-11-21,2.038812954,10,5.237259071
"2610",1996-11-22,2.038812954,10,5.071791
"2611",1996-11-23,2.15208034,10,4.889522576
"2612",1996-11-24,2.038812954,10,4.719797991
"2613",1996-11-25,2.038812954,10,4.554353878
"2614",1996-11-26,1.925545568,10,4.391530577
"2615",1996-11-27,1.812278182,10,4.233604725
"2616",1996-11-28,1.812278182,10,4.072502775
"2617",1996-11-29,1.925545568,10,3.849141276
"2618",1996-11-30,2.15208034,10,3.581062037
"2619",1996-12-01,2.15208034,10,3.447905933
"2620",1996-12-02,2.038812954,10,3.304659724
"2621",1996-12-03,1.925545568,10,3.154881354
"2622",1996-12-04,1.925545568,10,3.008722813
"2623",1996-12-05,1.925545568,10,2.854892598
"2624",1996-12-06,1.925545568,10,2.701292928
"2625",1996-12-07,1.925545568,10,2.556419651
"2626",1996-12-08,1.812278182,10,2.417985469
"2627",1996-12-09,1.812278182,10,2.281305843
"2628",1996-12-10,1.812278182,10,2.144672486
"2629",1996-12-11,1.812278182,10,1.997214569
"2630",1996-12-12,1.812278182,10,1.849578779
"2631",1996-12-13,1.925545568,10,1.713868228
"2632",1996-12-14,1.925545568,10,1.543310971
"2633",1996-12-15,2.605149886,10,1.298177329
"2634",1996-12-16,2.265347728,10,1.20215
"2635",1996-12-17,2.038812954,10,1.093245397
"2636",1996-12-18,1.925545568,10,0.979153883
"2637",1996-12-19,1.812278182,10,0.866124181
"2638",1996-12-20,1.812278182,10,0.758926719
"2639",1996-12-21,1.699010796,10,0.659061698
"2640",1996-12-22,1.699010796,10,0.559824494
"2641",1996-12-23,1.699010796,10,0.444226028
"2642",1996-12-24,1.58574341,10,0.350397971
