Datetime,Schmidt_Control
1990-01-22T06:00:00Z,2.9022859573550344
1990-01-23T06:00:00Z,2.9410712435057857
1990-01-24T06:00:00Z,2.979107119781382
1990-01-25T06:00:00Z,2.6056590703307223
1990-01-26T06:00:00Z,2.6944760681220488
1990-01-27T06:00:00Z,2.106153762079579
1990-01-28T06:00:00Z,2.177889825342852
1990-01-29T06:00:00Z,1.5344154868499957
1990-01-30T06:00:00Z,1.4303320990939523
1990-01-31T06:00:00Z,1.7594301812089719
1990-02-01T06:00:00Z,1.5530747359088464
1990-02-02T06:00:00Z,2.5533483832677955
1990-02-03T06:00:00Z,2.808773056457033
1990-02-04T06:00:00Z,2.944101972820703
1990-02-05T06:00:00Z,2.089629508790598
1990-02-06T06:00:00Z,2.159202991650426
1990-02-07T06:00:00Z,2.2985266009129646
1990-02-08T06:00:00Z,2.231638488642311
1990-02-09T06:00:00Z,2.566561446195617
1990-02-10T06:00:00Z,2.6834597607026205
1990-02-11T06:00:00Z,2.0373164925162053
1990-02-12T06:00:00Z,2.367300500641889
1990-02-13T06:00:00Z,2.6500724815861436
1990-02-14T06:00:00Z,2.8088763253887516
1990-02-15T06:00:00Z,2.524670014899679
1990-02-16T06:00:00Z,2.9364406675055377
1990-02-17T06:00:00Z,3.3499991566790626
1990-02-18T06:00:00Z,2.5264638158499304
1990-02-19T06:00:00Z,2.4612913080883043
1990-02-20T06:00:00Z,2.1547575137337693
1990-02-21T06:00:00Z,2.249508814516523
1990-02-22T06:00:00Z,3.0821122899486566
1990-02-23T06:00:00Z,4.39937445506277
1990-02-24T06:00:00Z,4.760196481826894
1990-02-25T06:00:00Z,4.940100317380285
1990-02-26T06:00:00Z,4.55405215380833
1990-02-27T06:00:00Z,5.1745906873736045
1990-02-28T06:00:00Z,6.120959046789467
1990-03-01T06:00:00Z,0.02211409170381011
1990-03-02T06:00:00Z,1.160537929928402
1990-03-03T06:00:00Z,2.9942650099228163
1990-03-04T06:00:00Z,2.784661564232532
1990-03-05T06:00:00Z,4.131410916556677
1990-03-06T06:00:00Z,5.189995379388907
1990-03-07T06:00:00Z,4.741275535091575
1990-03-08T06:00:00Z,4.6292177632235125
1990-03-09T06:00:00Z,5.870361343993264
1990-03-10T06:00:00Z,6.583244927842453
1990-03-11T06:00:00Z,6.444813537615776
1990-03-12T06:00:00Z,7.152841344553434
1990-03-13T06:00:00Z,8.674305417291604
1990-03-14T06:00:00Z,9.562273363656244
1990-03-15T06:00:00Z,7.6552321125646134
1990-03-16T06:00:00Z,7.471089601940639
1990-03-17T06:00:00Z,5.5677684318475515
1990-03-18T06:00:00Z,4.976510021068083
1990-03-19T06:00:00Z,4.6453140361812615
1990-03-20T06:00:00Z,3.954192729351643
1990-03-21T06:00:00Z,4.044341479159768
1990-03-22T06:00:00Z,4.847107801708795
1990-03-23T06:00:00Z,5.490194456876774
1990-03-24T06:00:00Z,4.75826668922479
1990-03-25T06:00:00Z,5.197001150950697
1990-03-26T06:00:00Z,6.13828891726005
1990-03-27T06:00:00Z,7.972835088979111
1990-03-28T06:00:00Z,8.916800005313036
1990-03-29T06:00:00Z,9.616978186787376
1990-03-30T06:00:00Z,11.276340043058628
1990-03-31T06:00:00Z,13.56379228041969
1990-04-01T06:00:00Z,13.693248926430032
1990-04-02T06:00:00Z,13.83923293271463
1990-04-03T06:00:00Z,13.717894546140633
1990-04-04T06:00:00Z,3.0526570576651317
1990-04-05T06:00:00Z,1.2995722047310527
1990-04-06T06:00:00Z,0.5643355105820579
1990-04-07T06:00:00Z,6.476324840183676e-11
1990-04-08T06:00:00Z,0.001712323646991353
1990-04-09T06:00:00Z,0.008996197421912322
1990-04-10T06:00:00Z,0.008479276188130637
1990-04-11T06:00:00Z,2.680578183286643e-4
1990-04-12T06:00:00Z,7.678631883468072e-11
1990-04-13T06:00:00Z,4.0613858574588377e-4
1990-04-14T06:00:00Z,0.05088021252771216
1990-04-15T06:00:00Z,0.083725642735333
1990-04-16T06:00:00Z,0.014246106191764706
1990-04-17T06:00:00Z,1.6404265574691506e-4
1990-04-18T06:00:00Z,1.1089649948760542e-10
1990-04-19T06:00:00Z,0.34970429743398024
1990-04-20T06:00:00Z,1.3499812488138242e-11
1990-04-21T06:00:00Z,1.986149573207246
1990-04-22T06:00:00Z,5.713510447253321
1990-04-23T06:00:00Z,6.354052277643648
1990-04-24T06:00:00Z,2.7765746218375824
1990-04-25T06:00:00Z,0.9620749889679878
1990-04-26T06:00:00Z,3.18477021232036
1990-04-27T06:00:00Z,2.565872184760316
1990-04-28T06:00:00Z,3.8501464914340024
1990-04-29T06:00:00Z,6.449096754234037
1990-04-30T06:00:00Z,8.09282798144993
1990-05-01T06:00:00Z,2.745593112554005
1990-05-02T06:00:00Z,0.5502583460669207
1990-05-03T06:00:00Z,8.993536303787563
1990-05-04T06:00:00Z,3.549832672452539
1990-05-05T06:00:00Z,0.051950166740765746
1990-05-06T06:00:00Z,5.79084438324772
1990-05-07T06:00:00Z,9.765516486870707
1990-05-08T06:00:00Z,0.6541743767063494
1990-05-09T06:00:00Z,4.792421569225389
1990-05-10T06:00:00Z,7.782407473905861
1990-05-11T06:00:00Z,-3.6944159626090615e-11
1990-05-12T06:00:00Z,9.400063713273079
1990-05-13T06:00:00Z,2.0595253969842613
1990-05-14T06:00:00Z,12.08342031239004
1990-05-15T06:00:00Z,8.89570308817662
1990-05-16T06:00:00Z,13.807680377018759
1990-05-17T06:00:00Z,17.830721342046516
1990-05-18T06:00:00Z,5.066401747561513
1990-05-19T06:00:00Z,9.478864449640561
1990-05-20T06:00:00Z,0.1997690448732923
1990-05-21T06:00:00Z,1.900783904300141
1990-05-22T06:00:00Z,4.252835263175411
1990-05-23T06:00:00Z,13.99025765838695
1990-05-24T06:00:00Z,13.76925919581965
1990-05-25T06:00:00Z,22.86593408208273
1990-05-26T06:00:00Z,6.324784815767942
1990-05-27T06:00:00Z,12.582851230526865
1990-05-28T06:00:00Z,23.49664347564345
1990-05-29T06:00:00Z,35.24367959810318
1990-05-30T06:00:00Z,35.750977179048654
1990-05-31T06:00:00Z,36.73171570335723
1990-06-01T06:00:00Z,41.088661902721476
