time,FLOW,TEMP,SALT
1990-05-26T00:00:00Z,1.759330182,11.98775,1
1990-05-27T00:00:00Z,1.573097066,12.585932,1
1990-05-28T00:00:00Z,1.466210582,13.052694,1
1990-05-29T00:00:00Z,1.155449511,13.091311,1
1990-05-30T00:00:00Z,0.870356801,13.019353,1
1990-05-31T00:00:00Z,0.935256803,13.291108,1
1990-06-01T00:00:00Z,5.246730131,13.54086,1
1990-06-02T00:00:00Z,2.84158944,13.908046,1
1990-06-03T00:00:00Z,1.216521063,13.463998,1
1990-06-04T00:00:00Z,1.317921063,13.686591,1
1990-06-05T00:00:00Z,1.954659946,13.366572,1
1990-06-06T00:00:00Z,1.369359583,13.712848,1
1990-06-07T00:00:00Z,1.316267131,14.05832,1
1990-06-08T00:00:00Z,2.27411637,14.631412,1
1990-06-09T00:00:00Z,1.146096387,14.725704,1
1990-06-10T00:00:00Z,1.185883466,15.321311,1
1990-06-11T00:00:00Z,1.103661583,15.453119,1
1990-06-12T00:00:00Z,1.523425788,15.519285,1
1990-06-13T00:00:00Z,3.260546735,16.319194,1
1990-06-14T00:00:00Z,2.096905494,17.199966,1
1990-06-15T00:00:00Z,1.287316497,17.652187,1
1990-06-16T00:00:00Z,5.644651309,17.379931,1
1990-06-17T00:00:00Z,5.325103155,18.132646,1
1990-06-18T00:00:00Z,1.139959834,18.529101,1
1990-06-19T00:00:00Z,0.971165652,18.570399,1
1990-06-20T00:00:00Z,1.914408811,18.952723,1
1990-06-21T00:00:00Z,4.22372851,18.721069,1
1990-06-22T00:00:00Z,10.09156392,18.804977,1
1990-06-23T00:00:00Z,4.190555157,18.677649,1
1990-06-24T00:00:00Z,2.961615896,19.121977,1
1990-06-25T00:00:00Z,2.186365597,19.547454,1
1990-06-26T00:00:00Z,5.569676337,20.125049,1
1990-06-27T00:00:00Z,2.228993703,20.855759,1
1990-06-28T00:00:00Z,10.89216993,20.720694,1
1990-06-29T00:00:00Z,28.56819561,21.751008,1
1990-06-30T00:00:00Z,12.74182667,22.078282,1
1990-07-01T00:00:00Z,4.310553141,22.210067,1
1990-07-02T00:00:00Z,2.573602539,22.273505,1
1990-07-03T00:00:00Z,1.93374766,22.526843,1
1990-07-04T00:00:00Z,2.147153047,23.424638,1
1990-07-05T00:00:00Z,1.256991466,23.395291,1
1990-07-06T00:00:00Z,0.755023071,23.318995,1
1990-07-07T00:00:00Z,1.894360521,22.990142,1
1990-07-08T00:00:00Z,1.336684125,23.406175,1
1990-07-09T00:00:00Z,1.335282737,23.543252,1
1990-07-10T00:00:00Z,1.296893234,23.624657,1
1990-07-11T00:00:00Z,0.852874206,23.486524,1
1990-07-12T00:00:00Z,0,22.932547,1
1990-07-13T00:00:00Z,0,22.502833,1
1990-07-14T00:00:00Z,3.411002617,21.913502,1
1990-07-15T00:00:00Z,2.594010816,21.944793,1
1990-07-16T00:00:00Z,1.344940494,22.225004,1
1990-07-17T00:00:00Z,2.893298448,22.516413,1
1990-07-18T00:00:00Z,3.935020468,22.836717,1
1990-07-19T00:00:00Z,3.988156965,23.007801,1
1990-07-20T00:00:00Z,4.085799199,23.076239,1
1990-07-21T00:00:00Z,0.968141103,23.247012,1
1990-07-22T00:00:00Z,0.668802909,23.157768,1
1990-07-23T00:00:00Z,0.706894159,23.06902,1
1990-07-24T00:00:00Z,0.421166703,23.195571,1
1990-07-25T00:00:00Z,0.485844738,23.258062,1
1990-07-26T00:00:00Z,0.913282225,23.230382,1
1990-07-27T00:00:00Z,0.873161729,23.027127,1
1990-07-28T00:00:00Z,2.248817898,23.248566,1
1990-07-29T00:00:00Z,5.315112491,23.41806,1
1990-07-30T00:00:00Z,0.468203128,23.305087,1
1990-07-31T00:00:00Z,0.335731847,23.465157,1
1990-08-01T00:00:00Z,0.016759362,23.407715,1
1990-08-02T00:00:00Z,0,23.327358,1
1990-08-03T00:00:00Z,0.888822519,23.315317,1
1990-08-04T00:00:00Z,2.076333729,23.487193,1
1990-08-05T00:00:00Z,0.169114473,23.263586,1
1990-08-06T00:00:00Z,0,22.994197,1
1990-08-07T00:00:00Z,0,23.001942,1
1990-08-08T00:00:00Z,0,23.003603,1
1990-08-09T00:00:00Z,0,22.917863,1
1990-08-10T00:00:00Z,0.961119738,22.987286,1
1990-08-11T00:00:00Z,3.553069557,23.008745,1
1990-08-12T00:00:00Z,3.735595231,23.076833,1
1990-08-13T00:00:00Z,1.364944975,23.016853,1
1990-08-14T00:00:00Z,0,22.797398,1
1990-08-15T00:00:00Z,0.030721536,22.95358,1
1990-08-16T00:00:00Z,0.319791529,23.055763,1
1990-08-17T00:00:00Z,4.956138559,22.992364,1
1990-08-18T00:00:00Z,13.50079789,23.354376,1
1990-08-19T00:00:00Z,16.8038781,23.238681,1
1990-08-20T00:00:00Z,14.57284749,22.957082,1
1990-08-21T00:00:00Z,4.250069902,22.626661,1
1990-08-22T00:00:00Z,1.74587598,22.713491,1
1990-08-23T00:00:00Z,1.219925581,22.527661,1
1990-08-24T00:00:00Z,2.696821245,22.655245,1
1990-08-25T00:00:00Z,5.529898745,22.848607,1
1990-08-26T00:00:00Z,1.880394284,23.085128,1
1990-08-27T00:00:00Z,1.404454176,23.529696,1
1990-08-28T00:00:00Z,1.087713256,23.772976,1
1990-08-29T00:00:00Z,0.439697428,23.628033,1
1990-08-30T00:00:00Z,0.511634846,23.59285,1
1990-08-31T00:00:00Z,0,23.288688,1
1990-09-01T00:00:00Z,0.191619831,23.516271,1
1990-09-02T00:00:00Z,0.158952328,23.308487,1
1990-09-03T00:00:00Z,0,23.017642,1
1990-09-04T00:00:00Z,0.338816829,23.259629,1
1990-09-05T00:00:00Z,0.876618708,23.561709,1
1990-09-06T00:00:00Z,0.866910611,23.760198,1
1990-09-07T00:00:00Z,0.537822516,23.762223,1
1990-09-08T00:00:00Z,0.010973696,23.562631,1
1990-09-09T00:00:00Z,0.437155211,23.481293,1
1990-09-10T00:00:00Z,2.390851054,23.533122,1
1990-09-11T00:00:00Z,0.231569933,23.423562,1
1990-09-12T00:00:00Z,0.299399861,23.433871,1
1990-09-13T00:00:00Z,0.189809617,23.237643,1
1990-09-14T00:00:00Z,4.315320503,22.890412,1
1990-09-15T00:00:00Z,0.053190598,22.511352,1
1990-09-16T00:00:00Z,0,22.064961,1
1990-09-17T00:00:00Z,0,21.825429,1
1990-09-18T00:00:00Z,0,21.286288,1
1990-09-19T00:00:00Z,0,21.080486,1
1990-09-20T00:00:00Z,0,20.88302,1
1990-09-21T00:00:00Z,4.765435247,20.580757,1
1990-09-22T00:00:00Z,0,19.969106,1
1990-09-23T00:00:00Z,0,19.301558,1
1990-09-24T00:00:00Z,0,18.797278,1
1990-09-25T00:00:00Z,0,18.514762,1
1990-09-26T00:00:00Z,0,18.462835,1
1990-09-27T00:00:00Z,0,18.411222,1
1990-09-28T00:00:00Z,0,18.243592,1
1990-09-29T00:00:00Z,0,17.983575,1
1990-09-30T00:00:00Z,0,17.769572,1
1990-10-01T00:00:00Z,0,17.474586,1
1990-10-02T00:00:00Z,0,17.197459,1
1990-10-03T00:00:00Z,2.371839984,17.059198,1
1990-10-04T00:00:00Z,0.422471612,16.723866,1
1990-10-05T00:00:00Z,0.377648377,16.679586,1
1990-10-06T00:00:00Z,0.867203889,16.784063,1
1990-10-07T00:00:00Z,0.637435777,16.347374,1
