time,FLOW,SALT,TEMP
1990-02-16T00:00:00Z,1.24594125,35,0.911221791
1990-02-17T00:00:00Z,1.132673864,35,1.01453364
1990-02-18T00:00:00Z,1.110020386,35,1.123925432
1990-02-19T00:00:00Z,1.08736691,35,1.241245279
1990-02-20T00:00:00Z,1.132673864,35,1.364002331
1990-02-21T00:00:00Z,1.064713432,35,1.448145242
1990-02-22T00:00:00Z,1.042059954,35,1.494831573
1990-02-23T00:00:00Z,1.110020386,35,1.597349101
1990-02-24T00:00:00Z,1.24594125,35,1.726342773
1990-02-25T00:00:00Z,1.24594125,35,1.867436501
1990-02-26T00:00:00Z,1.132673864,35,2.006698936
1990-02-27T00:00:00Z,1.064713432,35,2.145622766
1990-02-28T00:00:00Z,1.24594125,35,2.290283382
1990-03-01T00:00:00Z,1.359208636,35,2.41792594
1990-03-02T00:00:00Z,2.265347728,35,2.566651611
1990-03-03T00:00:00Z,1.812278182,35,2.729969098
1990-03-04T00:00:00Z,1.24594125,35,2.893167663
1990-03-05T00:00:00Z,1.110020386,35,3.060413022
1990-03-06T00:00:00Z,1.110020386,35,3.229197708
1990-03-07T00:00:00Z,1.110020386,35,3.411338522
1990-03-08T00:00:00Z,11.44000602,35,3.520740493
1990-03-09T00:00:00Z,18.68911875,35,3.570160004
1990-03-10T00:00:00Z,7.928717046,35,3.695593083
1990-03-11T00:00:00Z,15.17782977,35,3.782588002
1990-03-12T00:00:00Z,10.64713432,35,3.951885962
1990-03-13T00:00:00Z,10.19406477,35,3.937801027
1990-03-14T00:00:00Z,21.5208034,35,3.993568638
1990-03-15T00:00:00Z,10.19406477,35,4.158157843
1990-03-16T00:00:00Z,6.003171478,35,4.33822802
1990-03-17T00:00:00Z,4.07762591,35,4.509419177
1990-03-18T00:00:00Z,2.83168466,35,4.691824439
1990-03-19T00:00:00Z,2.378615114,35,4.883653966
1990-03-20T00:00:00Z,2.15208034,35,5.080561661
1990-03-21T00:00:00Z,2.15208034,35,5.273856721
1990-03-22T00:00:00Z,2.265347728,35,5.479245844
1990-03-23T00:00:00Z,2.038812954,35,5.694357829
1990-03-24T00:00:00Z,1.925545568,35,5.915729792
1990-03-25T00:00:00Z,1.812278182,35,6.141273361
1990-03-26T00:00:00Z,1.812278182,35,6.371535191
1990-03-27T00:00:00Z,1.812278182,35,6.605333589
1990-03-28T00:00:00Z,1.699010796,35,6.843179402
1990-03-29T00:00:00Z,1.699010796,35,7.082176509
1990-03-30T00:00:00Z,1.699010796,35,7.322141708
1990-03-31T00:00:00Z,1.699010796,35,7.560866055
1990-04-01T00:00:00Z,1.812278182,35,7.777148279
1990-04-02T00:00:00Z,1.925545568,35,8.009489306
1990-04-03T00:00:00Z,1.699010796,35,8.252303753
1990-04-04T00:00:00Z,1.699010796,35,8.499830402
1990-04-05T00:00:00Z,1.699010796,35,8.748014841
1990-04-06T00:00:00Z,1.58574341,35,8.995524773
1990-04-07T00:00:00Z,1.58574341,35,9.244462904
1990-04-08T00:00:00Z,1.472476022,35,9.490532965
1990-04-09T00:00:00Z,1.58574341,35,9.713589847
1990-04-10T00:00:00Z,2.265347728,35,9.873643107
1990-04-11T00:00:00Z,1.812278182,35,10.13458081
1990-04-12T00:00:00Z,1.58574341,35,10.39175985
1990-04-13T00:00:00Z,1.472476022,35,10.62343132
1990-04-14T00:00:00Z,1.812278182,35,10.81808053
1990-04-15T00:00:00Z,1.699010796,35,11.06505877
1990-04-16T00:00:00Z,1.58574341,35,11.30603677
1990-04-17T00:00:00Z,1.472476022,35,11.55467043
1990-04-18T00:00:00Z,1.472476022,35,11.800358
1990-04-19T00:00:00Z,1.472476022,35,12.04799116
1990-04-20T00:00:00Z,1.58574341,35,12.2308192
