Date,Temp
1980-06-14,22.97496033475403
1980-06-15,23.110864319907023
1980-06-16,23.26139791878802
1980-06-17,23.419815637855038
1980-06-18,23.570864139640037
1980-06-19,23.71331490487802
1980-06-20,23.86527937081803
1980-06-21,24.017850697824997
1980-06-22,24.168364267557024
1980-06-23,24.31721167613904
1980-06-24,24.46159872606802
1980-06-25,24.60567708634403
1980-06-26,24.74858516913605
1980-06-27,24.873782094130036
1980-06-28,24.898789841791995
1980-06-29,25.035271174432012
1980-06-30,25.16337113484701
1980-07-01,25.288547804366033
1980-07-02,25.407781749210017
1980-07-03,25.524582807480044
1980-07-04,25.620069719204025
1980-07-05,25.55063111458304
1980-07-06,25.659187060621036
1980-07-07,25.772534667525008
1980-07-08,25.880200381733005
1980-07-09,25.846352256718035
1980-07-10,25.916871074836024
1980-07-11,26.02076828034302
1980-07-12,26.108860072319032
1980-07-13,26.189327778896995
1980-07-14,26.21698522566902
1980-07-15,26.249788718746004
1980-07-16,26.05276641552905
1980-07-17,26.115408562607
1980-07-18,26.19025295961802
1980-07-19,26.20030205570805
1980-07-20,26.12651219138303
1980-07-21,26.15339167401504
1980-07-22,26.184752065904036
1980-07-23,26.207325684459022
1980-07-24,26.22918270465101
1980-07-25,26.225667460832028
1980-07-26,26.160609849799016
1980-07-27,26.134351508547013
1980-07-28,26.144291222918014
1980-07-29,26.129261903213035
1980-07-30,26.11128138564203
1980-07-31,26.100095685424037
1980-08-01,26.10093948792604
1980-08-02,25.990447293423017
1980-08-03,25.925435682773013
1980-08-04,25.894283480707998
1980-08-05,25.827336896039014
1980-08-06,25.750619867979026
1980-08-07,25.156984086199998
1980-08-08,24.871787097136007
1980-08-09,24.81852051648201
1980-08-10,24.610660255684024
1980-08-11,24.471210102134023
1980-08-12,24.36538249745604
1980-08-13,24.222840858678012
1980-08-14,24.109654480285997
1980-08-15,23.99987871291802
1980-08-16,23.853574510926023
1980-08-17,23.740612200095995
1980-08-18,23.630875875611025
1980-08-19,23.39375158029901
1980-08-20,23.262966247139047
1980-08-21,23.086275707835
1980-08-22,22.970848986004
1980-08-23,22.845705673343048
1980-08-24,22.70562332601503
1980-08-25,22.578482088139026
1980-08-26,22.457716736394048
1980-08-27,22.285649983368046
1980-08-28,22.148040811365036
1980-08-29,21.926451272281042
1980-08-30,21.759193071173
1980-08-31,21.613767454837046
1980-09-01,21.46306325143405
1980-09-02,21.317708365878048
1980-09-03,21.171989508601996
1980-09-04,21.01861630288704
1980-09-05,20.877232166899034
1980-09-06,20.69158180207205
1980-09-07,20.427299325175
1980-09-08,20.269027879594034
1980-09-09,20.051918868598023
1980-09-10,19.879280822737996
1980-09-11,19.68656394821005
1980-09-12,19.38849942346502
1980-09-13,19.18476437355804
1980-09-14,18.982858072550016
1980-09-15,18.785498086789005
1980-09-16,19.04471271762003
1980-09-17,18.381910971740012
1980-09-18,18.196863984388017
1980-09-19,17.999667403583032
1980-09-20,18.213815586939006
1980-09-21,17.963735887328028
1980-09-22,17.62737642901203
1980-09-23,17.425527491135995
1980-09-24,17.206121768892046
1980-09-25,16.988316825100014
1980-09-26,16.78957454101203
1980-09-27,16.591759932521995
1980-09-28,16.423221749798017
1980-09-29,16.275614536565
1980-09-30,15.643631447924008
1980-10-01,15.462522437098016
1980-10-02,15.282120958622045
1980-10-03,15.103117063285026
1980-10-04,14.925370837127048
1980-10-05,14.747665274640042
1980-10-06,14.569368022445019
1980-10-07,14.390778097348004
1980-10-08,14.211570606997043
1980-10-09,14.030898162309029
1980-10-10,13.848311433865035
1980-10-11,13.665137880014015
1980-10-12,13.478964539551043
1980-10-13,13.287457315428014
1980-10-14,13.08620040142705
1980-10-15,12.886664787015036
1980-10-16,12.654353311549016
1980-10-17,12.439694843099005
1980-10-18,12.25200671581905
1980-10-19,12.05476277527805
1980-10-20,11.855408779183051
1980-10-21,11.655398309869042
1980-10-22,11.455807380332033
1980-10-23,11.239835151870011
1980-10-24,10.971863795236004
1980-10-25,10.761966592031001
1980-10-26,10.561396918837033
1980-10-27,10.357220388754001
1980-10-28,10.151310552808013
1980-10-29,9.944672537235022
1980-10-30,9.740154332102009
1980-10-31,9.536764982468014
1980-11-01,9.335660142088045
1980-11-02,9.132978281310045
1980-11-03,8.930824618890995
1980-11-04,8.728950454189999
1980-11-05,8.528135472240024
1980-11-06,8.329140915766004
1980-11-07,8.131361493122995
1980-11-08,7.933089152080015
1980-11-09,7.736062735814016
1980-11-10,7.54314538825804
1980-11-11,7.350135631324008
1980-11-12,7.058724404237012
1980-11-13,6.780502790408036
1980-11-14,6.538067698373027
1980-11-15,6.350331031166036
1980-11-16,6.156501912471015
1980-11-17,5.962590757288012
1980-11-18,5.771388232022048
1980-11-19,5.584524456444001
1980-11-20,5.4003885240060185
1980-11-21,5.212225026109024
1980-11-22,5.027849783150998
1980-11-23,4.799259090454029
1980-11-24,4.615605726666047
1980-11-25,4.441806688267036
1980-11-26,4.267644990336009
1980-11-27,4.087617769319024
1980-11-28,3.912915883080018
1980-11-29,3.7398140590140088
1980-11-30,3.576068002590034
1980-12-01,3.418168638162001
1980-12-02,3.22410428510301
1980-12-03,3.0653160681090412
1980-12-04,2.9123612823880194
1980-12-05,2.7123780062730134
1980-12-06,2.5371046192870494
1980-12-07,2.3500028845140264
1980-12-08,2.1657629371140388
1980-12-09,2.025253107974038
1980-12-10,1.886828214728041
1980-12-11,1.7504257847890017
1980-12-12,1.618025278002051
1980-12-13,1.4914164581500131
1980-12-14,1.3690173677960047
